confidence,id,brand,name_ja,model,needs_weight,needs_price,current_weight,current_price,current_status,candidate_weight_grams,candidate_msrp_jpy,source_url,identity_score,weight_snippet,price_snippet,notes
reviewable,8ab9fb99-6005-4494-83a0-ee9433887f03,山と道,Merino Knit Cap,Merino Knit Cap,yes,yes,,,needs_review,,5500,https://shop.yamatomichi.com/products/merino-knit-cap?_pos=1&_sid=8827171a4&_ss=r,3,,"¥5,500",https://shop.yamatomichi.com/search/suggest.json?q=Merino%20Knit%20Cap&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,8ab9fb99-6005-4494-83a0-ee9433887f03,山と道,Merino Knit Cap,Merino Knit Cap,yes,yes,,,needs_review,,7000,https://shop.yamatomichi.com/products/merino-cap?_pos=2&_sid=8827171a4&_ss=r,2,,"¥7,000",https://shop.yamatomichi.com/search/suggest.json?q=Merino%20Knit%20Cap&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,a25640e2-7108-417d-a611-415e74239ff0,山と道,Only Hood,Only Hood,yes,yes,,,needs_review,,38000,https://shop.yamatomichi.com/search?q=Only%20Hood,2,,"価格 最高価格は¥38,000",https://shop.yamatomichi.com/search/suggest.json?q=Only%20Hood&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,a25640e2-7108-417d-a611-415e74239ff0,山と道,Only Hood,Only Hood,yes,yes,,,needs_review,,38000,https://shop.yamatomichi.com/search?q=Only+Hood,2,,"価格 最高価格は¥38,000",https://shop.yamatomichi.com/search/suggest.json?q=Only%20Hood&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,a25640e2-7108-417d-a611-415e74239ff0,山と道,Only Hood,Only Hood,yes,yes,,,needs_review,,38000,https://shop.yamatomichi.com/search?q=Only%20Hood&options%5Bprefix%5D=last&sort_by=relevance,2,,"価格 最高価格は¥38,000",https://shop.yamatomichi.com/search/suggest.json?q=Only%20Hood&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,a25640e2-7108-417d-a611-415e74239ff0,山と道,Only Hood,Only Hood,yes,yes,,,needs_review,,4500,https://shop.yamatomichi.com/products/only-hood?_pos=1&_sid=8a96fb3ef&_ss=r,2,,"¥4,500",https://shop.yamatomichi.com/search/suggest.json?q=Only%20Hood&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,a25640e2-7108-417d-a611-415e74239ff0,山と道,Only Hood,Only Hood,yes,yes,,,needs_review,,8000,https://shop.yamatomichi.com/products/light-alpha-only-hood?_pos=2&_sid=8a96fb3ef&_ss=r,2,,"¥8,000",https://shop.yamatomichi.com/search/suggest.json?q=Only%20Hood&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,19aeae13-5b3b-4312-8225-22f57e0e0acd,山と道,UL Short Sleeve Shirt,UL Short Sleeve Shirt,yes,yes,,,needs_review,,19000,https://shop.yamatomichi.com/search?q=UL%20Short%20Sleeve%20Shirt,3,,"価格 最高価格は¥19,000",https://shop.yamatomichi.com/search/suggest.json?q=UL%20Short%20Sleeve%20Shirt&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,19aeae13-5b3b-4312-8225-22f57e0e0acd,山と道,UL Short Sleeve Shirt,UL Short Sleeve Shirt,yes,yes,,,needs_review,,19000,https://shop.yamatomichi.com/search?q=UL+Short+Sleeve+Shirt,3,,"価格 最高価格は¥19,000",https://shop.yamatomichi.com/search/suggest.json?q=UL%20Short%20Sleeve%20Shirt&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,19aeae13-5b3b-4312-8225-22f57e0e0acd,山と道,UL Short Sleeve Shirt,UL Short Sleeve Shirt,yes,yes,,,needs_review,,19000,https://shop.yamatomichi.com/search?q=UL%20Short%20Sleeve%20Shirt&options%5Bprefix%5D=last&sort_by=relevance,3,,"価格 最高価格は¥19,000",https://shop.yamatomichi.com/search/suggest.json?q=UL%20Short%20Sleeve%20Shirt&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,19aeae13-5b3b-4312-8225-22f57e0e0acd,山と道,UL Short Sleeve Shirt,UL Short Sleeve Shirt,yes,yes,,,needs_review,,12000,https://shop.yamatomichi.com/products/ul-short-sleeve-shirt-m?_pos=1&_sid=9dc3c7373&_ss=r,3,,"¥12,000",https://shop.yamatomichi.com/search/suggest.json?q=UL%20Short%20Sleeve%20Shirt&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
reviewable,19aeae13-5b3b-4312-8225-22f57e0e0acd,山と道,UL Short Sleeve Shirt,UL Short Sleeve Shirt,yes,yes,,,needs_review,,12000,https://shop.yamatomichi.com/products/ul-short-sleeve-shirt-w?_pos=2&_sid=9dc3c7373&_ss=r,3,,"¥12,000",https://shop.yamatomichi.com/search/suggest.json?q=UL%20Short%20Sleeve%20Shirt&resources[type]=product&resources[limit]=5&resources[options][unavailable_products]=last:http_417
